BKG_HTLSEQ,BKG_CITYCD,GMV,GR,GRASP,ATTRIBUTE_VALUE,GR_Bucket,IHM_Bucket,DND_Bucket,APPONLY_Bucket,INDIAIP_Bucket,SDND_Bucket,New_GR,New_IHM,New_APPONLY,New_INDIAIP,New_SDND
201905011155067079,HC200802201459276917,3486.53,236.13,6.77,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011155067301,HC200802201459276917,3788.48,256.51,6.77,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011155071420,HC200802201458599103,30553.51,2071.41,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011155079183,HC20080220145707431,71937.55,4240.99,5.9,"INTL_ALL,INTL_GR_8,INTL_HPA1,INTL_TVG1,INTL_TRIP1,INTL_3K_5K,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011200111633,HC200802201457043772,47131.58,2718.95,5.77,"INTL_ALL,INTL_GR_8,INTL_MMTF,INTL_ZERO_3K,INTL_HPA1,INTL_TVG1,INTL_TRIP1,IHM1",['INTL_GR_8'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011200113795,HC200802201458496520,7121.85,482.84,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011200114378,HC200802201456512922,24426.99,1655.9,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011200114846,HC200802201457043772,39408.42,2326.32,5.9,"INTL_ALL,INTL_GR_8,INTL_HPA1,INTL_TVG1,INTL_TRIP1,INTL_MMTF,INTL_ZERO_3K,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011200116221,HC200802201457043772,90921.13,5411.14,5.95,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011200116390,HC200802201457383255,11857.71,803.95,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA1,INTL_TVG1,INTL_TRIP1,INTL_MMTF,INTL_ZERO_3K,IHM3",['INTL_GR_18'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011200117333,HC200802201457043772,9134.56,526.12,5.76,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011200117874,HC200802201456512922,139339.12,9446.21,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011200119158,HC200802201457383255,42689.6,2703.67,6.33,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011200119364,HC200802201458599103,26172.66,1613.12,6.16,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011205161300,HC200802201457383255,55863.71,3652.93,6.54,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011205164798,HC200802201458496520,65520.18,4442.15,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011205166663,HC200802201457383255,36078.43,2446.27,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011205168872,HC200802201458496520,19861.63,1346.51,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011205169884,HC200802201458496520,108293.94,7341.96,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011210099389,HC200802201457189906,74129.04,3901.17,5.26,"INTL_ALL,INTL_GR_6,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_6,IHM1, , , 
201905011210101171,HC200802201458496520,44917.3,3045.37,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011210104133,911167901034601,3671.3,204.02,5.56,"INTL_ALL,INTL_GR_6,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_6,IHM1, , , 
201905011210106744,HC200802201457189906,36590.25,2214.82,6.05,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM2",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM2, , , 
201905011210116183,HC200802201458029849,16914.06,1071.87,6.34,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011210125353,HC200802201458496520,3045.7,206.49,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011210127481,HC200802201457039202,3843.51,260.81,6.79,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011215114618,HC200802201458496520,13420.53,909.87,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011215114899,HC200802201457039202,7247.39,491.29,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011215119288,911167901034601,40161.26,2201.19,5.48,"INTL_ALL,INTL_GR_6,INTL_HPA1,INTL_TVG1,INTL_TRIP1,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_6,IHM1, , , 
201905011215121217,HC200802201500066163,2078.88,140.94,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011215122275,HC20080220145930318,24004.55,1296.77,5.4,"INTL_ALL,INTL_GR_6,INTL_HPA1,INTL_TVG1,INTL_TRIP1,INTL_MMTF,INTL_ZERO_3K,IHM1",['INTL_GR_15'],[],[],[],[],[],INTL_GR_6,IHM1, , , 
201905011215122402,HC200802201500066163,915.71,62.08,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_18'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011220173717,HC200802201459597807,21976.71,1282.19,5.83,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011220174670,HC200802201456507553,21642.51,1467.63,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011220174746,HC200802201500066163,2614.1,177.23,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011220176152,HC200802201456507553,13935.61,944.74,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011220176847,HC200802201457459962,38491.15,2609.7,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011220179798,HC200802201458303936,122783.08,7768.99,6.33,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011225071482,HC200802201458377530,28057.55,1902.88,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011225072144,HC200802201457459962,35411.86,2400.31,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011225072197,911167901038725,21841.56,1480.79,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011225073624,911167901038725,55121.88,3737.09,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA1,INTL_TVG1,INTL_TRIP1,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011225078301,HC200802201457459962,70690.91,4018.97,5.69,"INTL_ALL,INTL_GR_6,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_6,IHM1, , , 
201905011225078912,HC200802201456563554,6971.34,472.5,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011230152768,HC200802201459295404,2310.42,155.36,6.72,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011230158467,HC200802201459295404,6470.21,434.34,6.71,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011230165726,HC200802201459295404,40048.06,2714.99,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011230179061,HC200802201459295404,75449.33,5115.19,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011230186445,HC200802201457459962,15668.78,918.58,5.86,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011240115586,HC200802201459343666,6704.65,454.86,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011240124810,HC200802201459343666,7022.22,476.44,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011240128019,HC200802201457459962,20176.7,1322.91,6.56,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011240128934,HC200802201459343666,103356.89,7007.07,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011245121414,HC200802201459168826,2097.9,141.96,6.77,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011245122457,HC200802201458423971,33475.12,2269.47,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA1,INTL_TVG1,INTL_TRIP1,INTL_3K_5K,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011245124897,HC200802201459168826,128671.33,8154.54,6.34,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011245128214,HC200802201459168826,16011.24,1085.67,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA1,INTL_TVG1,INTL_TRIP1,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011245131160,HC200802201457359409,16219.98,1099.92,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011245131574,HC201608291618487150,2520.55,148.63,5.9,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011245132020,HC201608291618487150,12470.71,735.01,5.89,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011245133361,HC201608291618487150,1035.56,59.97,5.79,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011245133445,HC201608291618487150,12155.11,652.03,5.36,"INTL_ALL,INTL_GR_6,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_6,IHM1, , , 
201905011245133877,HC200802201457596422,11477.99,692.61,6.03,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM2",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM2, , , 
201905011245134635,HC200802201457033103,150000.0,10169.45,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011245135166,HC200802201459168826,9577.62,609.09,6.36,"INTL_ALL,INTL_GR_8,INTL_HPA1,INTL_TVG1,INTL_TRIP1,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011245139143,HC201608291618487150,16669.87,893.62,5.36,"INTL_ALL,INTL_GR_6,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_6,IHM1, , , 
201905011250054183,HC200802201458265283,1393.73,94.77,6.8,"INTL_ALL,INTL_GR_12,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_12,IHM3, , , 
201905011250056084,911167901047203,9213.7,547.95,5.95,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011250056328,HC200802201458265283,1516.38,102.44,6.76,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011250082020,HC200802201457353880,84687.5,5742.19,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA1,INTL_TVG1,INTL_TRIP1,INTL_MMTF,INTL_ZERO_3K,IHM3",['INTL_GR_18'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011255088459,HC200802201456538923,40844.41,2703.67,6.62,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011255089036,HC200802201456538923,24645.67,1655.12,6.72,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011255089541,HC200802201456538923,37529.14,2418.03,6.44,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011255089765,HC200802201456538923,12877.36,872.64,6.78,"INTL_METADND,INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011300133058,HC201003200019004532,17467.65,1127.54,6.46,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011300133384,HC200802201459169492,67914.07,4510.05,6.64,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011300134521,HC201003200019004532,7299.26,429.37,5.88,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011300135490,HC200802201457047243,52421.71,3290.71,6.28,"INTL_ALL,INTL_GR_8,INTL_HPA1,INTL_TVG1,INTL_TRIP1,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011300136227,HC201003200019004532,54143.65,3495.4,6.46,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011300138758,HC200802201457047243,13475.55,787.72,5.85,"INTL_ALL,INTL_GR_8,INTL_HPA1,INTL_TVG1,INTL_TRIP1,INTL_MMTF,INTL_ZERO_3K,IHM1",['INTL_GR_15'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011300141488,HC200802201457167896,30047.65,2037.09,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011305037708,HC200802201459495365,31698.63,1830.14,5.77,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011310094340,HC200802201457085462,49454.66,2875.59,5.81,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011315142500,HC200802201458218732,5261.23,308.72,5.87,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011320081477,HC200802201458094535,18249.75,1065.88,5.84,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011320082595,911167901038725,88815.24,6021.32,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011320094885,HC200802201458094535,7084.22,420.14,5.93,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011330151887,HC2018040313515362,9079.36,487.23,5.37,"INTL_ALL,INTL_GR_6,INTL_HPA1,INTL_TVG1,INTL_TRIP1,INTL_ZERO_3K,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_6,IHM1, , , 
201905011330157282,HC200802201458135714,1250.0,84.72,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011330169929,HC200802201458135714,2268.97,153.79,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011350062168,HC201003200022381717,5059.29,321.74,6.36,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011350068182,HC201607061638592235,11519.86,781.0,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011350069762,HC200802201456521518,40625.0,2754.69,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011355113329,HC20080220145923915,972.41,65.92,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011355116347,HC200802201458524276,8862.93,528.04,5.96,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011355118759,HC200802201458149464,15850.82,1075.37,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA1,INTL_TVG1,INTL_TRIP1,INTL_ZERO_3K,IHM3",['INTL_GR_15'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011355119688,HC20080220150004664,19940.73,1219.67,6.12,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011405113031,HC200802201459221630,22984.4,1558.28,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011405121643,911167901035955,4298.61,254.17,5.91,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011410121872,HC200802201458276959,926.56,63.14,6.81,"INTL_ALL,INTL_GR_12,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_12,IHM3, , , 
201905011410124245,HC200802201459534502,106507.32,6137.29,5.76,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011410129569,HC200802201457298191,2721.48,176.24,6.48,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011415204516,HC200802201457041025,75420.44,4224.45,5.6,"INTL_ALL,INTL_GR_6,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_6,IHM1, , , 
201905011420075997,911167901047456,15144.24,891.65,5.89,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011425177401,HC200802201458282337,57985.84,3520.85,6.07,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM2",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM2, , , 
201905011440135907,HC201607061638594055,35428.18,2401.93,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011450085630,911167901042903,38976.27,2220.46,5.7,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM1",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM1, , , 
201905011500045582,911167901024655,33438.99,2267.04,6.78,"INTL_METADND,INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011500046568,HC200802201458034168,6868.77,465.61,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011505098631,HC201607061638593829,32008.37,2170.15,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011550119500,HC201003200025358711,6102.07,369.66,6.06,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM2",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM2, , , 
201905011630101487,HC200802201457079283,2282.1,154.72,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011630122511,HC201607061638598498,1543.06,103.47,6.71,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
201905011655041415,HC200802201457464893,11918.24,808.18,6.78,"INTL_ALL,INTL_GR_8,INTL_HPA0,INTL_TVG0,INTL_TRIP0,IHM3",['INTL_GR_12'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
